ID_OFERTA,NUM_RESERVAS,ID_HOSTAL,ID_HOTEL,ID_VIVIENDAU,ID_PERSONA,VIGENTE
65070,0,,10002,,,F
65071,0,,10032,,,F
65072,0,,10033,,,T
65073,0,45377,,,,F
65074,0,,10006,,,F
65075,0,,10008,,,T
65076,0,45420,,,,T
65077,0,,,,20307,F
65078,0,,10058,,,T
65079,0,45383,,,,F
65080,0,45395,,,,F
65081,0,45355,,,,T
65082,0,45349,,,,F
65083,0,,,10077,,T
65084,0,45376,,,,T
65085,0,45381,,,,F
65086,0,45398,,,,F
65087,0,,10001,,,T
65088,0,45381,,,,T
65089,0,,,,20112,F
65090,0,45376,,,,T
65091,0,,10039,,,F
65092,0,45421,,,,F
65093,0,45386,,,,F
65094,0,45404,,,,T
65095,0,45394,,,,T
65096,0,45381,,,,F
65097,0,,,10382,,F
65098,0,,10053,,,T
65099,0,45386,,,,F
65100,0,,,10281,,T
65101,0,,,,20304,T
65102,0,45373,,,,F
65103,0,45400,,,,T
65104,0,,10009,,,T
65105,0,45398,,,,F
65106,0,,,,20120,F
65107,0,45369,,,,T
65108,0,,10029,,,T
65109,0,45357,,,,T
65110,0,45419,,,,T
65111,0,,10011,,,T
65112,0,,,10073,,F
65113,0,,10003,,,T
65114,0,,,10289,,F
65115,0,45379,,,,T
65116,0,,10037,,,F
65117,0,45420,,,,F
65118,0,,10034,,,T
65119,0,,10048,,,T
65120,0,45377,,,,T
65121,0,,10006,,,F
65122,0,,10042,,,T
65123,0,,10023,,,F
65124,0,45363,,,,T
65125,0,45386,,,,F
65126,0,45402,,,,F
65127,0,45408,,,,T
65128,0,,,10071,,T
65129,0,,,10226,,T
65130,0,,,10165,,F
65131,0,45351,,,,T
65132,0,,,10002,,F
65133,0,45376,,,,T
65134,0,45399,,,,T
65135,0,,10043,,,F
65136,0,,10058,,,T
65137,0,,10021,,,T
65138,0,45404,,,,T
65139,0,45350,,,,T
65140,0,45376,,,,F
65141,0,,10025,,,T
65142,0,45417,,,,F
65143,0,45391,,,,F
65144,0,45380,,,,T
65145,0,,10004,,,T
65146,0,45349,,,,F
65147,0,,,,20086,F
65148,0,45419,,,,F
65149,0,,10020,,,T
65150,0,45371,,,,F
65151,0,45395,,,,T
65152,0,45353,,,,F
65153,0,,,10078,,T
65154,0,45375,,,,F
65155,0,45417,,,,F
65156,0,,10023,,,T
65157,0,45419,,,,F
65158,0,45386,,,,T
65159,0,45389,,,,T
65160,0,45377,,,,F
65161,0,45403,,,,F
65162,0,45350,,,,F
65163,0,,,10096,,F
65164,0,,,,20119,T
65165,0,,10040,,,T
65166,0,45413,,,,T
65167,0,,,,20196,T
65168,0,,10037,,,T
65169,0,,10005,,,F
65170,0,,10029,,,T
65171,0,,,,20029,F
65172,0,45409,,,,T
65173,0,,10017,,,F
65174,0,,10044,,,T
65175,0,,10028,,,T
65176,0,45364,,,,T
65177,0,45377,,,,T
65178,0,,10017,,,T
65179,0,,,10007,,F
65180,0,45365,,,,F
65181,0,,,,20082,T
65182,0,45365,,,,F
65183,0,,10045,,,F
65184,0,,,10162,,T
65185,0,45407,,,,T
65186,0,,10046,,,F
65187,0,,,,20016,T
65188,0,,,10002,,T
65189,0,45408,,,,T
65190,0,45410,,,,T
65191,0,45404,,,,T
65192,0,,10020,,,F
65193,0,,10046,,,F
65194,0,,,,20270,F
65195,0,45362,,,,F
65196,0,,10046,,,T
65197,0,45403,,,,F
65198,0,45355,,,,F
65199,0,,,,20087,F
65200,0,45374,,,,F
65201,0,45400,,,,F
65202,0,,10060,,,T
65203,0,,,,20235,F
65204,0,,,10249,,F
65205,0,,,,20250,T
65206,0,,10012,,,F
65207,0,45356,,,,T
65208,0,45357,,,,F
65209,0,,,10011,,F
65210,0,45419,,,,F
65211,0,,10051,,,F
65212,0,,10031,,,F
65213,0,,10049,,,T
65214,0,45352,,,,T
65215,0,45354,,,,T
65216,0,45353,,,,F
65217,0,45361,,,,T
65218,0,45399,,,,T
65219,0,45410,,,,F
65220,0,,10044,,,F
65221,0,,10001,,,T
65222,0,45364,,,,T
65223,0,45347,,,,T
65224,0,45373,,,,T
65225,0,,10040,,,F
65226,0,45401,,,,F
65227,0,45352,,,,F
65228,0,45415,,,,T
65229,0,45387,,,,F
65230,0,45373,,,,F
65231,0,45346,,,,F
65232,0,,10017,,,T
65233,0,,,10044,,F
65234,0,,10046,,,T
65235,0,,,10298,,F
65236,0,45362,,,,F
65237,0,,10020,,,F
65238,0,45395,,,,F
65239,0,45386,,,,T
65240,0,,,,20296,T
65241,0,,10026,,,T
65242,0,45413,,,,F
65243,0,45382,,,,T
65244,0,45379,,,,T
65245,0,45382,,,,F
65246,0,,,,20136,T
65247,0,45384,,,,F
65248,0,45418,,,,T
65249,0,,10028,,,T
65250,0,45380,,,,T
65251,0,,,,20274,F
65252,0,,10033,,,F
65253,0,45419,,,,F
65254,0,45365,,,,F
65255,0,,,10307,,T
65256,0,45369,,,,T
65257,0,,10047,,,F
65258,0,45366,,,,T
65259,0,,,10282,,F
65260,0,,10015,,,F
65261,0,,,10387,,T
65262,0,,10014,,,F
65263,0,,,10313,,F
65264,0,45400,,,,F
65265,0,,,,20210,T
65266,0,45347,,,,T
65267,0,,10022,,,F
65268,0,,10008,,,T
65269,0,45392,,,,F
65270,0,45356,,,,F
65271,0,,10059,,,F
65272,0,,,,20297,F
65273,0,,,,20006,F
65274,0,45365,,,,T
65275,0,,,10122,,F
65276,0,,10037,,,F
65277,0,45393,,,,T
65278,0,45420,,,,T
65279,0,,,10191,,F
65280,0,45366,,,,F
65281,0,,,,20227,T
65282,0,,,,20007,T
65283,0,,,,20099,T
65284,0,,10031,,,T
65285,0,,,10133,,F
65286,0,,10060,,,F
65287,0,45351,,,,T
65288,0,,10044,,,T
65289,0,45344,,,,T
65290,0,45402,,,,T
65291,0,,10042,,,T
65292,0,45402,,,,F
65293,0,45396,,,,T
65294,0,,10008,,,T
65295,0,,10042,,,F
65296,0,,,10113,,T
65297,0,,,10015,,T
65298,0,,10052,,,T
65299,0,45353,,,,T
65300,0,45402,,,,F
65301,0,,,,20172,T
65302,0,,10022,,,T
65303,0,,10021,,,F
65304,0,,,10008,,T
65305,0,45415,,,,T
65306,0,45390,,,,F
65307,0,45373,,,,T
65308,0,45356,,,,T
65309,0,45355,,,,F
65310,0,45396,,,,F
65311,0,45408,,,,T
65312,0,45393,,,,F
65313,0,45374,,,,F
65314,0,,10014,,,F
65315,0,45346,,,,T
65316,0,,10010,,,F
65317,0,,,,20040,T
65318,0,,,,20109,F
65319,0,45419,,,,T
65320,0,,10034,,,T
65321,0,,,10122,,F
65322,0,45369,,,,F
65323,0,,,,20279,F
65324,0,,,,20026,T
65325,0,45398,,,,T
65326,0,,,,20155,T
65327,0,,,10115,,T
65328,0,45383,,,,F
65329,0,45381,,,,F
65330,0,45376,,,,F
65331,0,45401,,,,F
65332,0,,,,20106,T
65333,0,45383,,,,F
65334,0,,10061,,,F
65335,0,45411,,,,T
65336,0,45368,,,,F
65337,0,,10028,,,T
65338,0,45412,,,,T
65339,0,45379,,,,T
65340,0,45418,,,,T
65341,0,,10028,,,T
65342,0,45367,,,,F
65343,0,,,,20181,F
65344,0,45407,,,,F
65345,0,45345,,,,T
65346,0,,10011,,,T
65347,0,45372,,,,T
65348,0,,,10182,,T
65349,0,,,10157,,T
65350,0,45353,,,,T
65351,0,45399,,,,T
65352,0,45382,,,,F
65353,0,45343,,,,F
65354,0,45368,,,,T
65355,0,,10054,,,T
65356,0,45375,,,,T
65357,0,45350,,,,F
65358,0,,,,20238,T
65359,0,,,,20034,F
65360,0,45420,,,,T
65361,0,,10040,,,F
65362,0,,,,20009,F
65363,0,,10023,,,T
65364,0,45415,,,,T
65365,0,45357,,,,F
65366,0,45351,,,,T
65367,0,45389,,,,T
65368,0,45408,,,,F
65369,0,,,10181,,F
65370,0,45420,,,,F
65371,0,45396,,,,T
65372,0,,,10292,,F
65373,0,45359,,,,T
65374,0,45383,,,,T
65375,0,45359,,,,F
65376,0,45348,,,,F
65377,0,,,,20007,F
65378,0,45345,,,,F
65379,0,,,10368,,F
65380,0,,10023,,,T
65381,0,45402,,,,F
65382,0,45421,,,,T
65383,0,45421,,,,T
65384,0,45402,,,,T
65385,0,45370,,,,F
65386,0,45418,,,,T
65387,0,,10036,,,T
65388,0,45396,,,,T
65389,0,,10054,,,T
65390,0,,10033,,,T
65391,0,,,,20023,F
65392,0,45418,,,,F
65393,0,,,,20126,T
65394,0,,10019,,,T
65395,0,,10029,,,F
65396,0,,,,20138,T
65397,0,,,10357,,F
65398,0,45356,,,,F
65399,0,45405,,,,T
65400,0,45354,,,,T
65401,0,45351,,,,F
65402,0,45353,,,,T
65403,0,,,10354,,T
65404,0,,10027,,,F
65405,0,45345,,,,T
65406,0,,,10051,,T
65407,0,,,,20110,T
65408,0,45364,,,,F
65409,0,,10041,,,T
65410,0,,,,20136,T
65411,0,,,10054,,T
65412,0,,,,20054,T
65413,0,,10060,,,T
65414,0,45348,,,,F
65415,0,,10039,,,F
65416,0,45379,,,,T
65417,0,45420,,,,F
65418,0,,10017,,,F
65419,0,45375,,,,F
65420,0,,10021,,,F
65421,0,45343,,,,T
65422,0,45421,,,,T
65423,0,45390,,,,T
65424,0,45397,,,,F
65425,0,45371,,,,F
65426,0,45376,,,,F
65427,0,,,,20143,F
65428,0,,,,20272,T
65429,0,45363,,,,F
65430,0,,10027,,,F
65431,0,45414,,,,F
65432,0,,10048,,,T
65433,0,45380,,,,T
65434,0,45407,,,,F
65435,0,,10002,,,F
65436,0,,10036,,,F
65437,0,45395,,,,T
65438,0,45392,,,,F
65439,0,,,,20088,F
65440,0,,,10172,,T
65441,0,45394,,,,T
65442,0,,10010,,,T
65443,0,45403,,,,T
65444,0,,,,20029,T
65445,0,45359,,,,F
65446,0,45362,,,,F
65447,0,,,10270,,T
65448,0,,,,20111,T
65449,0,,,10040,,F
65450,0,,10028,,,T
65451,0,,10053,,,F
65452,0,45400,,,,T
65453,0,,,10310,,F
65454,0,,,10040,,T
65455,0,,,,20028,T
65456,0,45345,,,,F
65457,0,,,,20132,F
65458,0,45422,,,,T
65459,0,,,,20159,T
65460,0,,10022,,,T
65461,0,45386,,,,F
65462,0,45384,,,,F
65463,0,,10002,,,F
65464,0,,,,20254,F
65465,0,45367,,,,F
65466,0,45395,,,,F
65467,0,,,,20224,F
65468,0,45387,,,,T
65469,0,45385,,,,T
65470,0,45394,,,,T
65471,0,45418,,,,T
65472,0,,,10250,,F
65473,0,45367,,,,F
65474,0,45410,,,,T
65475,0,,,10021,,F
65476,0,45369,,,,T
65477,0,45365,,,,F
65478,0,45386,,,,F
65479,0,45372,,,,F
65480,0,45407,,,,T
65481,0,45382,,,,F
65482,0,45387,,,,T
65483,0,45379,,,,T
65484,0,,,,20064,T
65485,0,45391,,,,T
65486,0,,10021,,,T
65487,0,45374,,,,F
65488,0,45410,,,,T
65489,0,45354,,,,T
65490,0,45420,,,,F
65491,0,,10061,,,F
65492,0,,,,20204,T
65493,0,,,,20256,T
65494,0,45416,,,,F
65495,0,45411,,,,F
65496,0,,,,20268,F
65497,0,45379,,,,T
65498,0,,10033,,,T
65499,0,,10058,,,T
65500,0,,10023,,,T
65501,0,,,,20204,F
65502,0,,,10387,,T
65503,0,,10035,,,T
65504,0,,10014,,,T
65505,0,,,,20178,F
65506,0,45362,,,,F
65507,0,,,,20163,T
65508,0,,10034,,,F
65509,0,,,,20068,F
65510,0,,,10232,,F
65511,0,45384,,,,F
65512,0,45372,,,,F
65513,0,45399,,,,T
65514,0,45378,,,,T
65515,0,,,,20013,F
65516,0,,,10185,,T
65517,0,45361,,,,F
65518,0,45393,,,,F
65519,0,,,,20222,F
65520,0,,10046,,,T
65521,0,,,,20289,T
65522,0,,,,20307,F
65523,0,,10037,,,T
65524,0,,10009,,,F
65525,0,,10046,,,F
65526,0,45400,,,,T
65527,0,45344,,,,F
65528,0,,10061,,,T
65529,0,,10042,,,F
65530,0,45377,,,,F
65531,0,,,,20136,F
65532,0,,10015,,,T
65533,0,,10060,,,F
65534,0,45394,,,,F
65535,0,45387,,,,F
65536,0,,10018,,,F
65537,0,45393,,,,T
65538,0,45400,,,,F
65539,0,45413,,,,F
65540,0,,,,20231,F
65541,0,,10057,,,F
65542,0,45388,,,,F
65543,0,,10046,,,T
65544,0,,10050,,,F
65545,0,,,,20134,T
65546,0,,10012,,,T
65547,0,45343,,,,F
65548,0,45355,,,,T
65549,0,,,10206,,F
65550,0,,,,20089,F
65551,0,,10056,,,F
65552,0,,10004,,,F
65553,0,,10047,,,F
65554,0,,,,20002,F
65555,0,45367,,,,T
65556,0,,,,20247,F
65557,0,,,,20060,F
65558,0,,,10107,,F
65559,0,,10002,,,F
65560,0,45397,,,,F
65561,0,,10002,,,F
65562,0,,10001,,,F
65563,0,45422,,,,T
65564,0,45395,,,,F
65565,0,45354,,,,T
65566,0,,10054,,,T
65567,0,45379,,,,T
65568,0,45381,,,,T
65569,0,45405,,,,F
65570,0,45416,,,,F
65571,0,45375,,,,F
65572,0,45359,,,,F
65573,0,,,,20092,F
65574,0,45389,,,,T
65575,0,,10045,,,F
65576,0,45365,,,,F
65577,0,45346,,,,F
65578,0,45417,,,,F
65579,0,45391,,,,F
65580,0,45367,,,,F
65581,0,,10021,,,F
65582,0,,,,20103,T
65583,0,,,,20271,T
65584,0,45371,,,,T
65585,0,45394,,,,T
65586,0,,,,20106,T
65587,0,,10016,,,F
65588,0,45385,,,,F
65589,0,45370,,,,T
65590,0,45355,,,,F
65591,0,45400,,,,F
65592,0,,,10009,,F
65593,0,,,10054,,T
65594,0,,,10155,,F
65595,0,,,10351,,T
65596,0,45381,,,,T
65597,0,45367,,,,T
65598,0,,10009,,,F
65599,0,45349,,,,T
65600,0,,,10109,,T
65601,0,,,,20037,T
65602,0,,10016,,,F
65603,0,45358,,,,T
65604,0,45390,,,,F
65605,0,,10056,,,F
65606,0,,10008,,,T
65607,0,45365,,,,T
65608,0,45385,,,,T
65609,0,,,10178,,T
65610,0,,,,20032,F
65611,0,45393,,,,T
65612,0,,10031,,,F
65613,0,45383,,,,T
65614,0,45350,,,,T
65615,0,45392,,,,T
65616,0,,,10258,,T
65617,0,,,,20019,F
65618,0,,,10365,,T
65619,0,45393,,,,T
65620,0,,,10101,,T
65621,0,45416,,,,F
65622,0,45365,,,,T
65623,0,,10024,,,T
65624,0,45351,,,,F
65625,0,,,10056,,T
65626,0,45351,,,,F
65627,0,,10018,,,T
65628,0,,10046,,,T
65629,0,,,10298,,F
65630,0,45416,,,,T
65631,0,45349,,,,T
65632,0,,10045,,,T
65633,0,45402,,,,F
65634,0,45400,,,,T
65635,0,45413,,,,T
65636,0,,10044,,,F
65637,0,45380,,,,T
65638,0,,10025,,,T
65639,0,45349,,,,F
65640,0,,10056,,,T
65641,0,45402,,,,F
65642,0,,,10164,,F
65643,0,,10044,,,T
65644,0,,,,20210,F
65645,0,45416,,,,F
65646,0,45405,,,,F
65647,0,,,10089,,T
65648,0,45358,,,,F
65649,0,,10049,,,F
65650,0,,10043,,,F
65651,0,,,,20150,T
65652,0,,,,20274,T
65653,0,,10026,,,F
65654,0,45377,,,,F
65655,0,45381,,,,F
65656,0,,10059,,,F
65657,0,45369,,,,F
65658,0,,,,20021,F
65659,0,,10010,,,F
65660,0,,10006,,,F
65661,0,,,10352,,T
65662,0,,,,20147,F
65663,0,,,10066,,F
65664,0,,10054,,,F
65665,0,45409,,,,T
65666,0,45407,,,,T
65667,0,,,,20224,T
65668,0,,10043,,,F
65669,0,,,,20147,F
65670,0,45376,,,,T
65671,0,45380,,,,T
65672,0,45414,,,,F
65673,0,45352,,,,T
65674,0,,,,20121,T
65675,0,,,10104,,F
65676,0,45352,,,,T
65677,0,,10016,,,F
65678,0,45352,,,,T
65679,0,45346,,,,T
65680,0,45410,,,,F
65681,0,,10014,,,F
65682,0,,10033,,,T
65683,0,45382,,,,T
65684,0,45367,,,,T
65685,0,45372,,,,T
65686,0,,10043,,,T
65687,0,,10059,,,T
65688,0,45361,,,,T
65689,0,45377,,,,T
65690,0,45407,,,,T
65691,0,,,10224,,T
65692,0,45347,,,,T
65693,0,45359,,,,F
65694,0,45358,,,,F
65695,0,,,10094,,F
65696,0,45415,,,,F
65697,0,45375,,,,F
65698,0,45360,,,,F
65699,0,,10053,,,T
65700,0,,,,20146,F
65701,0,,,,20135,T
65702,0,45412,,,,F
65703,0,,,,20211,F
65704,0,45383,,,,F
65705,0,,10029,,,F
65706,0,,,,20178,T
65707,0,,10014,,,T
65708,0,,,10165,,F
65709,0,45359,,,,T
65710,0,45402,,,,T
65711,0,45401,,,,T
65712,0,,10022,,,F
65713,0,,10012,,,T
65714,0,,,,20116,T
65715,0,,,,20106,F
65716,0,45401,,,,F
65717,0,,,,20243,T
65718,0,,,,20034,T
65719,0,45383,,,,F
65720,0,,,,20229,F
65721,0,,,10285,,T
65722,0,,,10263,,F
65723,0,,10049,,,F
65724,0,45351,,,,F
65725,0,,,10202,,F
65726,0,45357,,,,T
65727,0,45363,,,,T
65728,0,45394,,,,T
65729,0,45400,,,,F
65730,0,,10022,,,T
65731,0,45399,,,,F
65732,0,45403,,,,F
65733,0,,,10195,,T
65734,0,45347,,,,T
65735,0,45343,,,,F
65736,0,,10040,,,F
65737,0,45368,,,,T
65738,0,45390,,,,F
65739,0,,10049,,,T
65740,0,45354,,,,F
65741,0,,10050,,,T
65742,0,45352,,,,T
65743,0,,,,20229,T
65744,0,,10031,,,T
65745,0,45384,,,,T
65746,0,,10019,,,F
65747,0,,10060,,,T
65748,0,,10014,,,F
65749,0,,,,20041,F
65750,0,45407,,,,F
65751,0,45383,,,,T
65752,0,45380,,,,T
65753,0,45399,,,,T
65754,0,,10018,,,F
65755,0,45420,,,,T
65756,0,45410,,,,T
65757,0,,10041,,,F
65758,0,,10025,,,F
65759,0,45364,,,,T
65760,0,,10045,,,T
65761,0,45422,,,,F
65762,0,,,,20161,F
65763,0,,10009,,,T
65764,0,,,10285,,T
65765,0,,10055,,,T
65766,0,,,10286,,F
65767,0,,10010,,,T
65768,0,45376,,,,T
65769,0,45380,,,,T
65770,0,,,10333,,T
65771,0,,10033,,,F
65772,0,45421,,,,T
65773,0,,,,20002,T
65774,0,45382,,,,T
65775,0,,10039,,,T
65776,0,45345,,,,T
65777,0,45350,,,,F
65778,0,,,,20132,F
65779,0,45375,,,,T
65780,0,,,,20272,F
65781,0,45379,,,,T
65782,0,,10033,,,F
65783,0,45421,,,,F
65784,0,,,,20160,T
65785,0,,10010,,,F
65786,0,45392,,,,F
65787,0,45392,,,,T
65788,0,45416,,,,T
65789,0,,10048,,,T
65790,0,45354,,,,T
65791,0,45383,,,,T
65792,0,,,10225,,F
65793,0,45400,,,,F
65794,0,,,,20128,F
65795,0,,10021,,,F
65796,0,,10019,,,T
65797,0,,10036,,,T
65798,0,45376,,,,T
65799,0,45368,,,,F
65800,0,,10045,,,T
65801,0,45367,,,,F
65802,0,,10061,,,F
65803,0,,10049,,,T
65804,0,45390,,,,T
65805,0,45397,,,,F
65806,0,45384,,,,F
65807,0,45400,,,,T
65808,0,45345,,,,T
65809,0,45359,,,,T
65810,0,45416,,,,F
65811,0,,10034,,,F
65812,0,,10056,,,F
65813,0,,,,20184,F
65814,0,45377,,,,T
65815,0,,,,20133,T
65816,0,,,,20160,T
65817,0,,10015,,,T
65818,0,,10050,,,F
65819,0,,,10283,,T
65820,0,45356,,,,T
65821,0,,,10168,,T
65822,0,,10005,,,F
65823,0,,,,20252,F
65824,0,,,10373,,T
65825,0,45415,,,,T
65826,0,,,,20256,F
65827,0,,10037,,,F
65828,0,,,,20014,F
65829,0,45370,,,,T
65830,0,45368,,,,T
65831,0,,,10181,,T
65832,0,,,,20230,T
65833,0,45349,,,,F
65834,0,45419,,,,T
65835,0,45420,,,,T
65836,0,45374,,,,F
65837,0,45349,,,,T
65838,0,,10037,,,T
65839,0,,,,20060,F
65840,0,,10053,,,F
65841,0,45402,,,,T
65842,0,,,,20273,T
65843,0,45386,,,,T
65844,0,45410,,,,F
65845,0,,,,20310,F
65846,0,,10007,,,T
65847,0,,,10081,,F
65848,0,,10028,,,F
65849,0,,10006,,,F
65850,0,,,10087,,T
65851,0,,,10246,,F
65852,0,45410,,,,F
65853,0,45343,,,,F
65854,0,,,,20302,F
65855,0,,,,20188,F
65856,0,,,10211,,T
65857,0,,,,20086,F
65858,0,45358,,,,F
65859,0,,,,20228,F
65860,0,45377,,,,T
65861,0,,10048,,,T
65862,0,,,,20107,T
65863,0,,10060,,,T
65864,0,,10034,,,T
65865,0,,10020,,,F
65866,0,45374,,,,F
65867,0,45403,,,,F
65868,0,45396,,,,F
65869,0,45363,,,,T
65870,0,45382,,,,T
65871,0,45356,,,,T
65872,0,,,10016,,T
65873,0,,10039,,,T
65874,0,,,10109,,F
65875,0,,,10058,,F
65876,0,,,10094,,F
65877,0,45372,,,,F
65878,0,45382,,,,T
65879,0,45381,,,,T
65880,0,45361,,,,T
65881,0,45410,,,,T
65882,0,45413,,,,T
65883,0,,,,20100,F
65884,0,,,10317,,F
65885,0,,,,20172,F
65886,0,45419,,,,F
65887,0,45381,,,,F
65888,0,,,,20240,F
65889,0,,10046,,,F
65890,0,,10048,,,T
65891,0,,,10088,,T
65892,0,45388,,,,F
65893,0,,,10338,,F
65894,0,45370,,,,T
65895,0,,10019,,,F
65896,0,,10006,,,T
65897,0,,10035,,,T
65898,0,,,,20149,T
65899,0,45360,,,,F
65900,0,45362,,,,T
65901,0,,10005,,,T
65902,0,45387,,,,F
65903,0,45352,,,,T
65904,0,,10061,,,F
65905,0,45360,,,,F
65906,0,,,10174,,T
65907,0,45360,,,,T
65908,0,,,,20197,F
65909,0,45416,,,,T
65910,0,,,10169,,T
65911,0,45399,,,,F
65912,0,45419,,,,T
65913,0,45364,,,,F
65914,0,,10054,,,T
65915,0,,10040,,,F
65916,0,,10013,,,T
65917,0,45396,,,,T
65918,0,45369,,,,T
65919,0,45401,,,,T
65920,0,45343,,,,T
65921,0,45365,,,,F
65922,0,45354,,,,T
65923,0,,10057,,,T
65924,0,,10040,,,T
65925,0,45375,,,,T
65926,0,45374,,,,F
65927,0,45390,,,,F
65928,0,,,10018,,F
65929,0,,10011,,,T
65930,0,,10045,,,F
65931,0,45391,,,,T
65932,0,45372,,,,T
65933,0,45369,,,,F
65934,0,45396,,,,T
65935,0,45408,,,,F
65936,0,45376,,,,F
65937,0,,,10369,,T
65938,0,45358,,,,F
65939,0,45363,,,,T
65940,0,,,,20087,F
65941,0,,,10380,,T
65942,0,45358,,,,F
65943,0,,,10140,,T
65944,0,45419,,,,F
65945,0,45384,,,,T
65946,0,,,,20114,F
65947,0,,,10204,,F
65948,0,,,10035,,F
65949,0,,10010,,,F
65950,0,45373,,,,F
65951,0,,,,20007,T
65952,0,45406,,,,T
65953,0,,,10076,,F
65954,0,,10054,,,F
65955,0,,10043,,,T
65956,0,,,10269,,T
65957,0,45370,,,,T
65958,0,,10058,,,F
65959,0,45354,,,,T
65960,0,,10047,,,T
65961,0,45361,,,,F
65962,0,,10022,,,T
65963,0,,10024,,,T
65964,0,,10060,,,F
65965,0,45401,,,,F
65966,0,,10003,,,F
65967,0,45368,,,,F
65968,0,,,10223,,F
65969,0,,10046,,,F
65970,0,,10013,,,T
65971,0,45377,,,,F
65972,0,,10039,,,F
65973,0,45396,,,,F
65974,0,45421,,,,F
65975,0,45371,,,,T
65976,0,45414,,,,T
65977,0,,10017,,,F
65978,0,45369,,,,F
65979,0,,,,20143,F
65980,0,45366,,,,T
65981,0,45401,,,,T
65982,0,,10018,,,F
65983,0,45351,,,,F
65984,0,,10038,,,T
65985,0,45346,,,,T
65986,0,,10050,,,T
65987,0,45400,,,,T
65988,0,45360,,,,T
65989,0,,10055,,,F
65990,0,,10046,,,F
65991,0,45420,,,,F
65992,0,45402,,,,T
65993,0,45396,,,,F
65994,0,,10061,,,F
65995,0,45368,,,,T
65996,0,45350,,,,F
65997,0,45399,,,,F
65998,0,45409,,,,T
65999,0,45413,,,,F
66000,0,45390,,,,F
66001,0,,,,20180,T
66002,0,,10046,,,F
66003,0,,10042,,,T
66004,0,,10055,,,T
66005,0,45388,,,,F
66006,0,45401,,,,F
66007,0,,10041,,,F
66008,0,,,10176,,T
66009,0,45364,,,,F
66010,0,45346,,,,F
66011,0,,,,20048,T
66012,0,45381,,,,F
66013,0,,,,20247,F
66014,0,,,,20184,F
66015,0,45353,,,,F
66016,0,45354,,,,F
66017,0,45372,,,,T
66018,0,45412,,,,F
66019,0,,10053,,,T
66020,0,,,10162,,T
66021,0,45408,,,,F
66022,0,,10052,,,T
66023,0,,10038,,,F
66024,0,,10041,,,T
66025,0,45419,,,,F
66026,0,,,10061,,F
66027,0,45372,,,,T
66028,0,45358,,,,T
66029,0,45350,,,,F
66030,0,45357,,,,T
66031,0,,,,20161,T
66032,0,45353,,,,T
66033,0,45393,,,,F
66034,0,45354,,,,T
66035,0,45404,,,,F
66036,0,,10052,,,T
66037,0,,,10362,,F
66038,0,,10038,,,T
66039,0,45412,,,,F
66040,0,,,10290,,F
66041,0,45348,,,,T
66042,0,45345,,,,T
66043,0,45384,,,,F
66044,0,45407,,,,F
66045,0,45373,,,,T
66046,0,45348,,,,T
66047,0,45358,,,,F
66048,0,,10031,,,F
66049,0,45384,,,,T
66050,0,45422,,,,F
66051,0,,10039,,,F
66052,0,,,,20014,F
66053,0,45362,,,,T
66054,0,45415,,,,F
66055,0,,10010,,,F
66056,0,,10041,,,T
66057,0,45385,,,,T
66058,0,,,,20020,T
66059,0,,,10131,,F
66060,0,,10002,,,T
66061,0,45420,,,,T
66062,0,,10055,,,T
66063,0,45403,,,,F
66064,0,45408,,,,T
66065,0,45422,,,,T
66066,0,,10011,,,T
66067,0,45393,,,,T
66068,0,,,10335,,F
66069,0,45382,,,,F
66070,0,,,10305,,F
66071,0,45372,,,,F
66072,0,45353,,,,T
66073,0,45366,,,,T
66074,0,,,,20237,T
66075,0,45405,,,,T
66076,0,,,,20099,F
66077,0,45349,,,,T
66078,0,,,,20270,T
66079,0,45384,,,,T
66080,0,,,,20305,T
66081,0,,,10377,,F
66082,0,45395,,,,T
66083,0,,10010,,,F
66084,0,45376,,,,T
66085,0,45353,,,,T
66086,0,,,10182,,T
66087,0,45399,,,,T
66088,0,,,,20264,F
66089,0,,,10341,,T
66090,0,45343,,,,T
66091,0,,10042,,,T
66092,0,45416,,,,T
66093,0,45355,,,,F
66094,0,,10056,,,F
66095,0,45372,,,,T
66096,0,45353,,,,T
66097,0,45371,,,,F
66098,0,45381,,,,F
66099,0,,,10240,,T
66100,0,,,10355,,T
66101,0,45343,,,,F
66102,0,45361,,,,T
66103,0,,,,20014,F
66104,0,,,,20016,F
66105,0,45356,,,,F
66106,0,45422,,,,F
66107,0,,10004,,,T
66108,0,45378,,,,F
66109,0,,10051,,,F
66110,0,,,,20272,T
66111,0,,,,20135,F
66112,0,,,,20038,F
66113,0,45385,,,,T
66114,0,,10056,,,T
66115,0,,,,20089,T
66116,0,,,10013,,T
66117,0,,,10103,,T
66118,0,,10058,,,T
66119,0,45375,,,,T
66120,0,45398,,,,F
66121,0,45388,,,,F
66122,0,45421,,,,F
66123,0,45360,,,,T
66124,0,45377,,,,T
66125,0,45417,,,,T
66126,0,,,10010,,T
66127,0,45345,,,,F
66128,0,45367,,,,F
66129,0,,10017,,,T
66130,0,45392,,,,F
66131,0,,,10043,,T
66132,0,,10025,,,F
66133,0,,,,20051,F
66134,0,,10052,,,T
66135,0,,,10357,,F
66136,0,,10024,,,F
66137,0,45357,,,,F
66138,0,45380,,,,T
66139,0,,,10237,,F
66140,0,,10008,,,T
