ID_APARTAMENTO,AMOBLADO,CAPACIDAD_APTO,PRECIO_APTO,ID_PERSONA,ID_OFERTA,INCLUYE_SERVICIOS
63600,F,15,574000,12729,63624,T
63601,F,14,841000,12730,71468,F
63602,T,16,724000,12733,80988,F
63603,F,17,842000,12734,59491,F
63604,F,17,559000,12735,41842,F
63605,T,17,515000,12737,92553,T
63606,T,14,606000,12740,90178,F
63607,T,10,688000,12744,77129,F
63608,F,10,299000,12746,63956,T
63609,F,10,719000,12748,6261,T
63610,F,10,955000,12750,59753,T
63611,F,10,22000,12759,86751,F
63612,T,16,54000,12760,30921,T
63613,T,12,555000,12761,91513,F
63614,T,16,117000,12763,1733,F
63615,F,18,504000,12764,4673,F
63616,F,17,133000,12766,92014,T
63617,T,14,605000,12768,69765,F
63618,F,13,120000,12769,26905,T
63619,F,10,681000,12772,71405,F
63620,T,16,959000,12773,89153,F
63621,T,14,935000,12774,15452,F
63622,F,17,883000,12775,50454,T
63623,F,13,423000,12776,82210,T
63624,T,15,303000,12777,29552,F
63625,T,13,669000,12781,36062,F
63626,T,15,543000,12785,92323,T
63627,F,14,120000,12788,49522,T
63628,F,10,297000,12790,87277,F
63629,F,17,766000,12792,85740,T
63630,F,14,360000,12793,33278,F
63631,T,14,338000,12796,53065,T
63632,T,18,743000,12804,43514,F
63633,F,16,447000,12807,15073,T
63634,T,15,462000,12809,35549,T
63635,T,13,741000,12810,69901,F
63636,F,16,759000,12811,73896,T
63637,T,12,51000,12812,88721,F
63638,T,11,887000,12814,77138,F
63639,F,10,312000,12817,72115,T
63640,T,12,69000,12819,13319,T
63641,T,18,113000,12821,94589,F
63642,T,13,586000,12822,31465,T
63643,T,13,229000,12824,87886,T
63644,T,14,222000,12826,44211,T
63645,F,12,515000,12828,77795,T
63646,T,13,379000,12830,36950,T
63647,T,10,811000,12832,57626,T
63648,F,13,380000,12835,79420,F
63649,F,15,166000,12838,89252,F
63650,F,13,833000,12844,70763,F
63651,F,14,488000,12845,98936,T
63652,F,11,670000,12848,54246,F
63653,T,12,96000,12851,62579,F
63654,T,14,10000,12852,67623,F
63655,T,12,453000,12853,1691,T
63656,T,10,407000,12854,61684,T
63657,F,12,567000,12855,76017,F
63658,F,10,82000,12860,8672,T
63659,F,15,813000,12862,77015,F
63660,T,18,81000,12870,54689,F
63661,F,15,130000,12871,89267,T
63662,T,10,762000,12872,77016,T
63663,T,13,760000,12874,27777,T
63664,T,13,513000,12875,77368,F
63665,T,18,703000,12876,20371,T
63666,F,12,694000,12877,49637,F
63667,F,17,745000,12879,81744,T
63668,T,10,841000,12884,33609,T
63669,T,15,754000,12887,56914,T
63670,F,14,486000,12894,4981,T
63671,T,12,940000,12895,83358,T
63672,F,11,868000,12898,7903,T
63673,T,15,460000,12899,52733,F
63674,F,14,678000,12900,85516,T
63675,F,11,972000,12902,99646,T
63676,F,14,945000,12903,50945,F
63677,F,16,282000,12905,78275,T
63678,F,12,2000,12906,72756,F
63679,T,15,107000,12910,78518,T
63680,T,16,844000,12911,14423,T
63681,T,15,753000,12912,48447,F
63682,F,16,385000,12917,26025,T
63683,T,11,845000,12923,57320,F
63684,T,15,722000,12924,78165,T
63685,T,17,253000,12925,98680,F
63686,T,14,543000,12928,28132,F
63687,T,16,71000,12929,46036,F
63688,F,10,544000,12930,47921,T
63689,F,14,271000,12932,63817,T
63690,F,16,561000,12940,4385,T
63691,T,11,187000,12941,69963,T
63692,F,16,636000,12942,14407,T
63693,T,17,45000,12943,5228,F
63694,T,18,133000,12951,36288,F
63695,F,11,932000,12952,18540,T
63696,F,18,339000,12953,16577,T
63697,T,18,808000,12958,58651,T
63698,T,11,699000,12960,7447,T
63699,F,18,451000,12962,94530,T
63700,T,10,840000,12967,5638,T
63701,F,11,652000,12971,74582,T
63702,T,11,546000,12972,34091,T
63703,F,17,390000,12974,53859,T
63704,T,12,806000,12975,96777,T
63705,T,15,499000,12978,47035,F
63706,T,10,85000,12979,83653,T
63707,T,15,464000,12980,38402,T
63708,T,15,836000,12981,36453,T
63709,F,10,147000,12982,39605,T
63710,F,17,405000,12983,49190,T
63711,T,18,863000,12984,20323,T
63712,T,18,865000,12985,67055,F
63713,T,11,994000,12986,89124,T
63714,T,13,318000,12987,2320,T
63715,F,17,997000,12990,38043,T
63716,T,11,229000,12993,55981,F
63717,F,14,395000,12997,86913,F
63718,T,12,245000,12999,76600,F
63719,F,11,795000,13000,87295,T
63720,T,11,437000,13003,58171,T
63721,F,15,293000,13004,76925,F
63722,F,18,109000,13006,54242,T
63723,T,12,301000,13009,73574,T
63724,T,15,228000,13013,38334,T
63725,F,14,993000,13014,85211,F
63726,T,12,445000,13015,80423,T
63727,F,14,244000,13019,65189,F
63728,F,12,348000,13023,93936,T
63729,T,15,278000,13024,60731,T
63730,T,11,912000,13025,62779,F
63731,F,18,365000,13026,74432,F
63732,F,16,738000,13027,36655,T
63733,T,13,80000,13029,16774,T
63734,F,12,246000,13030,67115,F
63735,F,15,873000,13031,93990,F
63736,T,18,217000,13032,39330,T
63737,F,13,309000,13037,33176,F
63738,F,14,248000,13039,94308,T
63739,T,13,449000,13044,58820,T
63740,T,12,776000,13051,70052,F
63741,T,14,862000,13054,2778,F
63742,T,14,412000,13057,80686,F
63743,T,16,80000,13059,60720,T
63744,T,15,303000,13061,98928,T
63745,T,18,265000,13062,17818,T
63746,F,10,546000,13064,16016,F
63747,F,11,331000,13067,38253,F
63748,F,12,431000,13070,89646,T
63749,T,17,143000,13071,71223,T
63750,F,12,504000,13072,32144,T
63751,T,10,925000,13074,85980,F
63752,T,14,631000,13075,38236,T
63753,T,10,992000,13076,90099,T
63754,F,14,931000,13077,49486,T
63755,F,16,831000,13079,77527,F
63756,F,15,483000,13080,40158,F
63757,T,17,725000,13083,46268,F
63758,T,11,220000,13086,15529,F
63759,T,14,306000,13087,5515,T
63760,F,16,391000,13091,56411,T
63761,T,18,113000,13092,95623,F
63762,T,14,869000,13094,41697,F
63763,F,15,655000,13095,92985,F
63764,F,16,467000,13096,67393,F
63765,F,17,487000,13098,81051,F
63766,T,12,218000,13102,46815,T
63767,F,15,481000,13103,56079,F
63768,F,12,783000,13105,57602,T
63769,F,11,482000,13106,56710,T
63770,T,10,387000,13108,26533,F
63771,T,14,366000,13111,64885,T
63772,F,16,157000,13114,20706,T
63773,T,15,412000,13115,627,F
63774,T,15,620000,13116,45986,T
63775,T,14,701000,13117,24200,T
63776,F,18,173000,13118,97853,F
63777,T,12,171000,13119,97428,T
63778,T,18,332000,13122,46481,T
63779,T,13,414000,13123,59971,F
63780,F,14,304000,13124,38068,T
63781,F,13,803000,13128,90565,F
63782,F,13,915000,13129,40650,F
63783,T,16,649000,13130,14925,T
63784,F,12,788000,13132,38577,T
63785,F,15,505000,13136,27659,F
63786,T,14,904000,13138,3931,F
63787,F,12,256000,13146,30934,T
63788,T,13,210000,13152,28986,T
63789,T,11,57000,13155,96895,T
63790,F,15,193000,13156,49001,F
63791,F,14,810000,13157,23814,F
63792,F,15,713000,13163,87789,F
63793,F,15,19000,13164,5712,F
63794,T,17,907000,13166,75699,T
63795,T,16,63000,13167,84971,F
63796,F,12,274000,13169,40410,T
63797,T,16,334000,13170,62191,T
63798,F,18,728000,13175,46471,F
63799,F,17,365000,13176,6196,T
63800,T,14,19000,13177,63186,T
63801,T,15,212000,13179,63679,F
63802,T,12,116000,13180,75456,T
63803,T,15,294000,13181,92660,F
63804,F,15,324000,13183,25458,F
63805,F,10,380000,13184,99344,T
63806,T,16,793000,13186,60846,F
63807,T,17,299000,13187,48059,F
63808,F,15,177000,13189,54387,F
63809,F,18,83000,13191,35372,T
63810,T,17,710000,13194,20650,T
63811,F,16,62000,13195,90785,F
63812,F,16,915000,13197,70040,F
63813,T,11,771000,13198,23072,T
63814,T,15,493000,13201,49695,F
63815,T,12,634000,13202,44332,T
63816,T,10,472000,13205,72063,F
63817,T,18,116000,13208,58588,F
63818,F,10,987000,13209,73082,T
63819,F,16,652000,13210,52537,F
63820,T,16,580000,13212,59303,T
63821,T,11,661000,13213,16518,T
63822,F,12,446000,13214,78233,F
63823,T,11,811000,13217,65675,F
63824,F,12,925000,13221,31536,F
63825,T,10,87000,13226,61679,T
63826,T,17,500000,13228,73471,T
63827,T,18,258000,13229,33875,T
63828,T,17,237000,13230,86395,T
63829,F,15,782000,13233,61305,F
63830,T,18,302000,13235,97825,T
63831,T,17,138000,13243,35389,T
63832,T,11,466000,13246,79012,T
63833,F,16,985000,13248,46906,T
63834,F,13,146000,13251,3505,T
63835,T,18,587000,13252,56485,F
63836,F,10,456000,13253,79067,F
63837,T,16,82000,13259,67321,F
63838,F,16,153000,13261,66032,F
63839,T,12,856000,13262,38482,T
63840,F,10,890000,13267,10867,T
63841,F,16,670000,13268,37339,T
63842,F,15,266000,13272,20822,F
63843,T,12,610000,13273,96917,T
63844,F,14,424000,13274,51977,F
63845,F,15,354000,13277,9113,F
63846,T,10,23000,13280,89502,F
63847,F,18,339000,13284,34024,F
63848,T,18,47000,13286,79575,T
63849,F,15,986000,13288,60736,T
63850,F,16,606000,13292,71284,F
63851,F,11,965000,13293,16845,T
63852,T,17,589000,13294,23127,F
63853,F,12,664000,13297,31402,F
63854,F,11,277000,13298,74302,F
63855,F,12,791000,13299,24439,T
63856,T,14,196000,13302,32903,T
63857,F,13,935000,13304,73599,T
63858,F,17,132000,13306,25859,T
63859,F,10,863000,13308,96699,T
63860,F,16,829000,13310,93086,T
63861,F,17,300000,13314,92127,F
63862,F,14,261000,13316,81248,T
63863,F,12,414000,13320,97229,T
63864,T,11,661000,13325,76801,F
63865,T,10,314000,13326,77068,F
63866,F,17,265000,13327,71720,F
63867,F,12,340000,13328,40014,T
63868,F,10,365000,13329,1260,F
63869,T,15,139000,13330,26094,T
63870,T,11,125000,13332,13582,F
63871,T,15,523000,13335,50514,F
63872,F,16,617000,13336,48073,T
63873,T,16,791000,13338,21702,F
63874,T,16,319000,13340,97394,F
63875,F,17,30000,13342,83811,T
63876,T,17,209000,13343,84411,T
63877,T,11,371000,13344,29844,T
63878,T,10,601000,13349,91663,F
63879,T,17,967000,13351,81798,T
63880,T,14,141000,13353,12348,T
63881,F,12,293000,13354,3140,F
63882,F,18,956000,13356,77592,F
63883,T,13,2000,13357,70373,F
63884,F,16,162000,13359,7781,T
63885,T,15,662000,13360,70520,F
63886,F,18,257000,13361,55050,F
63887,T,14,175000,13366,33919,F
63888,T,18,139000,13368,72730,F
63889,F,17,752000,13370,7188,T
63890,T,12,862000,13372,8151,T
63891,F,16,167000,13375,7470,F
63892,T,12,961000,13379,100021,T
63893,F,12,84000,13382,46773,T
63894,F,15,986000,13383,96376,F
63895,T,18,293000,13384,72318,F
63896,T,10,694000,13385,97119,T
63897,F,11,905000,13386,63158,F
63898,T,17,521000,13389,3321,F
63899,T,16,105000,13393,37177,F
63900,T,11,863000,13395,28778,T
63901,T,16,526000,13396,92748,F
63902,T,17,279000,13398,35436,F
63903,T,18,883000,13401,83903,F
63904,T,18,343000,13407,36549,F
63905,F,12,977000,13409,71867,T
63906,F,13,942000,13413,94686,F
63907,F,11,429000,13414,29092,F
63908,T,10,781000,13415,94664,F
63909,T,17,91000,13416,65387,F
63910,T,14,809000,13419,75364,T
63911,F,13,137000,13422,95970,T
63912,F,11,465000,13423,7551,T
63913,F,18,908000,13424,71929,F
63914,F,16,626000,13426,8215,F
63915,T,17,651000,13427,73085,F
63916,F,17,123000,13430,95886,T
63917,F,15,652000,13433,54364,F
63918,F,18,50000,13434,21531,T
63919,F,13,875000,13435,77357,F
63920,F,15,494000,13437,58425,T
63921,F,18,634000,13438,67378,F
63922,F,17,724000,13439,52542,F
63923,F,12,601000,13441,60070,T
63924,F,14,302000,13444,78056,T
63925,T,10,618000,13445,59075,F
63926,T,14,980000,13446,30271,F
63927,F,12,818000,13448,16357,T
63928,F,10,530000,13449,91565,T
63929,F,17,38000,13450,98779,T
63930,T,10,4000,13453,26573,F
63931,T,10,396000,13454,29037,T
63932,T,15,79000,13455,93244,T
63933,F,10,107000,13461,84962,T
63934,F,10,712000,13462,44287,F
63935,F,17,793000,13463,72926,F
63936,F,16,418000,13464,7347,T
63937,F,11,220000,13466,47844,T
63938,F,18,785000,13467,98879,T
63939,T,15,253000,13469,96069,F
63940,T,16,434000,13470,43252,F
63941,F,17,721000,13471,100099,T
63942,F,13,464000,13474,60381,F
63943,T,14,909000,13475,63319,F
63944,F,16,39000,13477,69472,F
63945,T,18,305000,13478,60734,F
63946,T,15,130000,13479,75066,F
63947,T,10,218000,13481,55431,F
63948,F,15,232000,13484,97457,F
63949,T,15,844000,13485,34909,F
63950,T,12,518000,13486,78892,F
63951,T,13,176000,13489,64196,T
63952,F,18,683000,13495,34963,T
63953,F,15,588000,13496,59354,F
63954,F,15,330000,13497,54117,T
63955,F,16,284000,13498,60911,F
63956,T,13,831000,13499,77325,F
63957,F,16,736000,13504,99447,T
63958,F,11,45000,13507,28174,F
63959,F,12,537000,13508,174,T
63960,F,12,650000,13510,23767,F
63961,T,15,966000,13511,87795,F
63962,F,10,383000,13512,72305,F
63963,F,11,650000,13515,69396,F
63964,F,17,55000,13516,3934,F
63965,T,17,160000,13518,91726,F
63966,F,10,348000,13519,93111,T
63967,T,12,443000,13520,93659,T
63968,T,18,560000,13521,36389,F
63969,F,10,122000,13527,42612,T
63970,F,17,855000,13529,64962,T
63971,F,18,674000,13534,39069,F
63972,T,11,74000,13535,70637,T
63973,F,13,702000,13537,94731,F
63974,F,15,989000,13539,4789,T
63975,F,17,666000,13540,48547,T
63976,T,15,403000,13542,83893,T
63977,F,13,593000,13545,81116,T
63978,F,14,578000,13547,30828,F
63979,T,16,868000,13550,95898,F
63980,F,14,791000,13551,44369,T
63981,T,14,951000,13552,41817,T
63982,F,17,901000,13553,98055,F
63983,F,18,786000,13554,1479,F
63984,T,17,260000,13555,18669,T
63985,T,11,915000,13559,24707,T
63986,F,10,344000,13563,29322,T
63987,T,17,853000,13564,29427,F
63988,F,14,98000,13567,78207,F
63989,T,15,105000,13568,93068,F
63990,F,17,105000,13569,13724,T
63991,T,14,11000,13570,74465,F
63992,T,18,11000,13571,1910,F
63993,T,12,372000,13576,48593,F
63994,T,11,611000,13577,88893,T
63995,F,17,491000,13582,98357,F
63996,T,15,238000,13583,37329,T
63997,F,15,552000,13584,63612,F
63998,T,13,117000,13586,67538,F
63999,T,18,834000,13588,46679,F
64000,T,18,736000,13589,1801,T
64001,F,18,46000,13590,75137,F
64002,T,10,297000,13592,54629,T
64003,T,14,897000,13596,89823,F
64004,F,13,512000,13597,56317,F
64005,T,11,311000,13600,55341,T
64006,F,12,808000,13601,57911,F
64007,T,18,494000,13602,12826,F
64008,T,14,173000,13608,15861,T
64009,T,12,663000,13610,82420,F
64010,T,17,851000,13611,32307,F
64011,F,12,318000,13612,35380,F
64012,T,17,881000,13614,26519,F
64013,F,12,81000,13615,34039,F
64014,T,17,439000,13617,88418,F
64015,F,14,206000,13618,71008,F
64016,F,10,540000,13620,68511,T
64017,T,11,728000,13622,72421,T
64018,T,15,457000,13623,81674,T
64019,T,12,623000,13624,84797,T
64020,F,13,406000,13627,97171,F
64021,T,17,360000,13629,72718,F
64022,T,16,912000,13630,32546,F
64023,T,13,202000,13635,54057,T
64024,T,18,169000,13636,79454,F
64025,T,18,945000,13639,99463,F
64026,T,18,109000,13641,82146,F
64027,F,14,924000,13643,73621,T
64028,T,15,159000,13645,86731,T
64029,F,17,636000,13646,83858,F
64030,F,13,19000,13647,59115,T
64031,F,18,455000,13648,92514,F
64032,F,11,276000,13650,33378,T
64033,F,10,595000,13653,10418,F
64034,F,15,373000,13654,69015,T
64035,F,12,479000,13656,51750,F
64036,T,13,942000,13657,41781,F
64037,T,11,404000,13658,6644,F
64038,F,13,234000,13659,22484,F
64039,T,13,299000,13660,96801,F
64040,T,13,48000,13661,4617,T
64041,F,16,550000,13662,13767,F
64042,T,16,71000,13663,32750,T
64043,F,13,56000,13664,74427,T
64044,F,15,208000,13665,75998,T
64045,F,10,66000,13667,91936,T
64046,T,17,29000,13668,39370,F
64047,T,17,993000,13669,78031,T
64048,F,11,414000,13672,82127,T
64049,F,13,975000,13673,35733,T
64050,T,18,213000,13675,10228,F
64051,T,17,368000,13677,33192,T
64052,T,13,862000,13678,41995,T
64053,T,18,76000,13680,89469,F
64054,F,15,381000,13682,18299,T
64055,T,15,589000,13685,99892,T
64056,F,13,919000,13689,55149,T
64057,T,13,940000,13691,50589,T
64058,T,18,695000,13692,19670,T
64059,T,12,402000,13693,35991,F
64060,F,10,24000,13694,39097,T
64061,T,13,210000,13695,79533,T
64062,T,17,665000,13697,14296,F
64063,F,12,579000,13698,31815,F
64064,T,14,805000,13699,68523,T
64065,F,17,429000,13701,40376,T
64066,F,10,453000,13704,77271,F
64067,F,11,392000,13705,19277,F
64068,F,13,456000,13709,53858,T
64069,F,12,537000,13710,75841,T
64070,F,17,497000,13711,7724,F
64071,F,16,359000,13712,98227,F
64072,F,13,161000,13714,99029,T
64073,T,17,808000,13718,88199,T
64074,F,17,408000,13719,35961,T
64075,F,16,823000,13721,14264,T
64076,F,18,973000,13724,89827,F
64077,F,10,37000,13725,90023,F
64078,T,15,367000,13726,72200,T
64079,F,18,356000,13728,89778,F
64080,F,10,742000,13729,48611,F
64081,T,15,441000,13730,39185,F
64082,T,15,904000,13731,50841,F
64083,T,18,400000,13732,34691,F
64084,T,16,341000,13734,63731,T
64085,T,15,295000,13737,69266,F
64086,F,12,334000,13738,55861,T
64087,F,12,356000,13741,80010,F
64088,T,10,742000,13744,97766,T
64089,T,17,683000,13748,72084,T
64090,T,10,102000,13750,67513,T
64091,T,15,184000,13751,30016,F
64092,F,15,725000,13752,14542,T
64093,T,17,177000,13755,74031,F
64094,T,16,300000,13761,88518,T
64095,T,13,869000,13765,42083,T
64096,F,15,401000,13768,79057,T
64097,T,14,515000,13773,48649,F
64098,T,16,940000,13774,15067,T
64099,F,18,582000,13776,49928,T
64100,T,12,851000,13777,32659,T
64101,F,14,103000,13779,24079,T
64102,T,12,408000,13781,91175,T
64103,F,18,833000,13783,98182,F
64104,T,14,852000,13787,27441,F
64105,F,10,83000,13788,98586,F
64106,T,12,634000,13789,55954,F
64107,T,16,912000,13791,98207,T
64108,T,18,213000,13792,99300,F
64109,F,17,671000,13793,80913,F
64110,T,17,380000,13794,44341,F
64111,T,16,213000,13796,29677,T
64112,F,15,835000,13799,86114,T
64113,F,18,5000,13800,89659,F
64114,T,11,199000,13804,88124,F
64115,F,14,153000,13806,88697,F
64116,F,13,475000,13808,65000,T
64117,T,13,103000,13811,83227,T
64118,T,17,920000,13813,70385,F
64119,F,17,864000,13814,84287,F
64120,F,17,516000,13815,16862,T
64121,T,14,889000,13819,85666,F
64122,F,15,707000,13820,28979,T
64123,T,16,80000,13823,83073,T
64124,T,10,207000,13824,83427,F
64125,F,15,33000,13827,16231,F
64126,F,14,660000,13828,65825,T
64127,F,13,160000,13829,40133,F
64128,F,11,508000,13830,80477,T
64129,T,14,457000,13831,13787,F
64130,F,10,906000,13832,6385,F
64131,T,17,674000,13833,5710,F
64132,T,13,235000,13834,65723,T
64133,T,15,898000,13836,84018,F
64134,T,12,331000,13838,94408,F
64135,T,17,676000,13841,51876,T
64136,T,11,384000,13842,67299,T
64137,T,16,275000,13845,74978,T
64138,F,12,700000,13846,64094,T
64139,F,11,11000,13848,5423,F
64140,F,10,460000,13849,27551,T
64141,F,14,527000,13851,52456,F
64142,T,16,433000,13852,18720,T
64143,F,18,122000,13856,97363,F
64144,T,14,498000,13857,93886,T
64145,T,18,568000,13858,59438,F
64146,F,10,955000,13859,38443,F
64147,T,12,24000,13860,92099,T
64148,F,10,107000,13861,52269,F
64149,F,15,675000,13863,1424,T
64150,T,17,720000,13864,21710,T
64151,T,15,327000,13865,48379,F
64152,T,17,643000,13866,3003,T
64153,F,17,844000,13869,63873,T
64154,T,15,558000,13871,11757,T
64155,T,16,449000,13872,55136,T
64156,T,14,448000,13874,26582,T
64157,T,10,881000,13876,35388,F
64158,T,16,234000,13877,66892,F
64159,T,11,974000,13878,45872,F
64160,T,17,272000,13884,57121,T
64161,T,16,386000,13886,40643,F
64162,T,10,628000,13889,84864,F
64163,F,10,9000,13890,2223,F
64164,T,15,774000,13895,72783,T
64165,T,11,626000,13896,685,T
64166,F,17,773000,13898,61039,T
64167,T,14,621000,13899,53704,F
64168,T,11,380000,13900,30839,T
64169,T,18,43000,13902,59815,F
64170,F,13,515000,13903,40318,T
64171,F,13,823000,13905,86314,T
64172,T,11,439000,13906,45088,F
64173,T,14,814000,13907,10385,F
64174,F,14,434000,13908,44494,T
64175,T,16,701000,13912,8565,F
64176,T,12,828000,13913,1573,F
64177,T,18,668000,13914,54227,F
64178,T,12,52000,13915,64920,T
64179,F,11,32000,13917,1886,F
64180,T,15,206000,13918,60221,T
64181,T,16,774000,13921,21330,T
64182,F,14,960000,13923,77197,F
64183,F,16,671000,13924,66950,F
64184,F,14,933000,13925,70828,F
64185,T,12,924000,13926,78840,T
64186,F,18,872000,13927,91672,T
64187,T,16,303000,13928,34302,T
64188,F,12,284000,13933,85700,F
64189,F,15,679000,13934,68141,T
64190,T,16,610000,13935,81149,T
64191,T,17,994000,13936,69986,F
64192,T,14,964000,13939,71499,T
64193,T,17,777000,13940,31466,T
64194,T,10,886000,13942,75045,F
64195,F,11,868000,13945,70417,F
64196,F,11,348000,13947,84211,F
64197,T,11,570000,13948,88234,T
64198,T,14,842000,13949,87994,T
64199,F,16,741000,13950,47625,T
64200,T,11,711000,13953,44530,F
64201,T,16,323000,13954,23505,F
64202,T,17,450000,13957,56997,T
64203,F,16,28000,13959,99019,T
64204,F,18,661000,13961,87098,T
64205,T,13,802000,13962,45143,T
64206,T,15,784000,13963,39372,F
64207,T,16,781000,13969,55926,T
64208,F,13,222000,13971,73080,F
64209,F,17,169000,13975,54662,T
64210,T,12,436000,13977,63932,T
64211,T,15,182000,13978,85170,F
64212,T,13,549000,13980,98295,T
64213,T,14,875000,13981,89036,T
64214,F,10,665000,13982,21971,T
64215,T,18,540000,13983,68450,F
64216,T,11,678000,13987,45558,T
64217,T,17,544000,13989,8596,F
64218,F,12,419000,13992,78065,T
64219,T,15,940000,13993,23219,T
64220,F,14,475000,13996,61809,F
64221,T,11,214000,13998,53707,T
64222,T,14,811000,14000,19894,F
64223,F,14,766000,14006,71504,F
64224,T,14,963000,14007,95938,T
64225,T,11,136000,14008,50216,T
64226,F,17,588000,14009,27750,F
64227,F,14,592000,14010,68813,T
64228,F,15,663000,14011,19089,F
64229,F,11,139000,14012,11960,F
64230,T,11,69000,14013,19207,F
64231,F,17,517000,14014,98903,T
64232,F,15,615000,14016,93461,T
64233,T,10,31000,14019,74223,F
64234,F,13,757000,14023,79376,T
64235,T,13,945000,14024,18925,T
64236,F,12,747000,14025,42824,T
64237,F,11,797000,14026,59892,F
64238,F,15,146000,14027,26940,F
64239,T,17,758000,14029,87949,F
64240,T,12,93000,14031,66970,F
64241,T,15,269000,14033,88658,F
64242,T,14,881000,14035,25353,T
64243,T,14,604000,14036,32323,F
64244,F,16,563000,14037,96216,T
64245,F,10,580000,14038,13595,F
64246,F,11,385000,14043,19664,T
64247,F,16,80000,14044,82946,F
64248,T,15,181000,14046,36342,F
64249,F,13,351000,14048,46099,F
64250,F,15,820000,14049,74557,F
64251,T,13,105000,14052,44906,F
64252,F,17,190000,14055,92811,F
64253,F,14,110000,14057,1982,T
64254,T,11,438000,14058,66581,F
64255,F,18,502000,14060,79260,T
64256,T,11,378000,14061,54676,F
64257,F,12,609000,14065,30366,T
64258,F,15,830000,14066,75308,F
64259,T,13,844000,14067,10861,F
64260,F,12,538000,14069,19712,T
64261,T,11,908000,14070,49664,T
64262,T,10,785000,14071,86561,F
64263,F,17,903000,14073,62994,T
64264,F,10,777000,14075,74132,T
64265,T,12,385000,14076,68203,F
64266,F,15,716000,14077,87784,T
64267,F,15,572000,14086,16679,T
64268,F,13,547000,14087,16778,T
64269,F,17,904000,14089,56745,T
64270,F,17,913000,14093,22973,F
64271,F,13,663000,14095,87404,F
64272,F,12,667000,14097,58690,T
64273,T,12,958000,14098,6212,T
64274,T,12,516000,14101,28097,F
64275,F,12,275000,14104,18718,F
64276,F,17,488000,14106,48240,T
64277,T,15,828000,14108,78711,T
64278,F,17,149000,14110,80324,F
64279,T,14,45000,14111,81042,T
64280,T,13,31000,14113,33980,T
64281,F,10,86000,14118,43545,F
64282,T,10,293000,14120,43333,T
64283,T,11,162000,14123,85156,T
64284,T,10,254000,14125,52253,F
64285,T,13,602000,14126,65847,F
64286,F,14,53000,14127,63285,T
64287,F,18,622000,14129,11863,F
64288,F,17,418000,14130,93663,F
64289,F,10,878000,14131,52601,F
64290,T,13,879000,14132,41451,F
64291,T,13,968000,14137,26579,T
64292,F,16,699000,14138,9964,T
64293,T,13,85000,14149,9835,F
64294,T,12,589000,14151,91385,T
64295,F,12,10000,14152,94617,T
64296,T,13,94000,14153,16546,F
64297,T,13,401000,14154,74912,T
64298,F,14,126000,14155,28032,F
64299,F,14,48000,14156,92183,F
64300,F,14,946000,14159,46376,T
64301,F,12,652000,14161,92387,F
64302,F,14,589000,14164,21780,F
64303,F,17,155000,14165,86638,F
64304,T,11,757000,14166,90670,F
64305,T,14,102000,14169,95148,F
64306,F,17,967000,14170,79923,F
64307,F,11,364000,14173,41874,F
64308,T,10,171000,14174,78173,F
64309,T,15,386000,14177,66534,F
64310,T,13,81000,14178,13656,F
64311,F,16,479000,14179,69792,T
64312,F,16,147000,14183,57504,T
64313,T,16,834000,14184,16697,T
64314,F,18,551000,14185,45378,F
64315,F,11,145000,14186,22252,F
64316,F,15,19000,14188,70234,T
64317,T,11,626000,14189,36365,F
64318,T,14,275000,14192,39119,T
64319,T,14,750000,14195,12203,F
64320,T,18,632000,14196,71928,T
64321,T,14,252000,14197,11439,F
64322,F,18,751000,14203,55091,T
64323,F,10,457000,14208,50833,T
64324,F,14,949000,14209,65238,F
64325,T,18,620000,14213,42951,T
64326,T,17,804000,14214,39208,F
64327,T,16,838000,14217,13822,F
64328,F,17,269000,14220,74804,T
64329,F,13,982000,14221,24755,T
64330,T,13,97000,14223,77168,F
64331,T,16,14000,14224,86735,T
64332,F,15,339000,14225,28056,T
64333,F,10,828000,14226,44122,T
64334,T,10,489000,14227,10854,T
64335,F,10,109000,14228,40552,F
64336,T,17,74000,14229,53619,F
64337,T,12,382000,14234,29078,T
64338,T,10,786000,14240,82915,F
64339,F,10,624000,14247,79802,F
64340,T,12,995000,14249,88416,T
64341,T,14,382000,14251,90928,T
64342,T,11,899000,14253,19948,F
64343,T,15,62000,14255,57818,T
64344,F,18,261000,14256,82830,F
64345,F,18,431000,14257,47466,T
64346,T,16,100000,14258,40999,T
64347,F,10,736000,14259,24848,F
64348,T,11,534000,14262,94976,F
64349,F,13,634000,14267,55041,T
64350,F,12,650000,14268,93439,F
64351,T,16,305000,14270,50871,T
64352,T,13,913000,14272,74192,T
64353,F,16,513000,14273,91658,F
64354,F,10,956000,14274,54501,T
64355,F,18,102000,14276,83975,F
64356,F,18,46000,14278,21047,F
64357,T,11,479000,14279,9286,T
64358,F,14,701000,14280,72789,F
64359,T,12,452000,14283,70807,F
64360,F,12,59000,14284,96078,T
64361,F,12,774000,14288,17407,T
64362,T,15,183000,14289,24330,T
64363,T,17,472000,14292,87794,F
64364,F,18,796000,14293,51472,F
64365,F,13,465000,14295,70195,T
64366,T,18,321000,14297,52231,T
64367,T,11,373000,14301,77708,T
64368,T,16,508000,14302,4970,F
64369,F,15,180000,14307,87270,T
64370,T,17,107000,14311,85177,F
64371,T,10,226000,14312,11003,T
64372,T,12,761000,14314,90252,T
